dep;clage_vacsi;jour;n_dose1;n_cum_dose1
27;29;2021-01-19;4;67
27;29;2021-01-20;1;68
27;29;2021-01-22;1;69
27;29;2021-01-25;1;70
27;29;2021-01-27;1;71
27;39;2021-01-06;1;1
27;39;2021-01-07;2;3
27;39;2021-01-08;18;21
27;39;2021-01-09;2;23
27;39;2021-01-10;7;30
27;39;2021-01-11;11;41
27;39;2021-01-12;23;64
27;39;2021-01-13;9;73
27;39;2021-01-14;58;131
27;39;2021-01-15;54;185
27;39;2021-01-16;5;190
27;39;2021-01-17;5;195
27;39;2021-01-18;10;205
27;39;2021-01-19;9;214
27;39;2021-01-20;10;224
27;39;2021-01-21;9;233
27;39;2021-01-22;3;236
27;39;2021-01-23;5;241
27;39;2021-01-24;4;245
27;39;2021-01-25;13;258
27;39;2021-01-26;5;263
27;39;2021-01-27;4;267
27;49;2021-01-05;2;2
27;49;2021-01-06;11;13
27;49;2021-01-07;12;25
27;49;2021-01-08;37;62
27;49;2021-01-09;6;68
27;49;2021-01-10;7;75
27;49;2021-01-11;43;118
27;49;2021-01-12;28;146
27;49;2021-01-13;27;173
27;49;2021-01-14;105;278
27;49;2021-01-15;105;383
27;49;2021-01-16;9;392
27;49;2021-01-17;5;397
27;49;2021-01-18;21;418
27;49;2021-01-19;33;451
27;49;2021-01-20;29;480
27;49;2021-01-21;9;489
27;49;2021-01-22;15;504
27;49;2021-01-23;5;509
27;49;2021-01-24;3;512
27;49;2021-01-25;15;527
27;49;2021-01-26;10;537
27;49;2021-01-27;7;544
27;59;2021-01-05;8;8
27;59;2021-01-06;56;64
27;59;2021-01-07;99;163
27;59;2021-01-08;143;306
27;59;2021-01-09;27;333
27;59;2021-01-10;36;369
27;59;2021-01-11;99;468
27;59;2021-01-12;99;567
27;59;2021-01-13;101;668
27;59;2021-01-14;155;823
27;59;2021-01-15;171;994
27;59;2021-01-16;45;1039
27;59;2021-01-17;19;1058
27;59;2021-01-18;74;1132
27;59;2021-01-19;73;1205
27;59;2021-01-20;57;1262
27;59;2021-01-21;34;1296
27;59;2021-01-22;48;1344
27;59;2021-01-23;15;1359
27;59;2021-01-24;12;1371
27;59;2021-01-25;29;1400
27;59;2021-01-26;18;1418
27;59;2021-01-27;24;1442
27;64;2021-01-05;4;4
27;64;2021-01-06;23;27
27;64;2021-01-07;33;60
27;64;2021-01-08;60;120
27;64;2021-01-09;9;129
27;64;2021-01-10;15;144
27;64;2021-01-11;31;175
27;64;2021-01-12;33;208
27;64;2021-01-13;43;251
27;64;2021-01-14;75;326
27;64;2021-01-15;76;402
27;64;2021-01-16;25;427
27;64;2021-01-17;12;439
27;64;2021-01-18;32;471
27;64;2021-01-19;35;506
27;64;2021-01-20;24;530
27;64;2021-01-21;18;548
27;64;2021-01-22;24;572
27;64;2021-01-23;11;583
27;64;2021-01-24;2;585
27;64;2021-01-25;11;596
27;64;2021-01-26;12;608
27;64;2021-01-27;19;627
27;69;2021-01-06;11;11
27;69;2021-01-07;18;29
27;69;2021-01-08;22;51
27;69;2021-01-09;11;62
27;69;2021-01-10;8;70
27;69;2021-01-11;14;84
27;69;2021-01-12;20;104
27;69;2021-01-13;30;134
27;69;2021-01-14;48;182
27;69;2021-01-15;53;235
27;69;2021-01-16;19;254
27;69;2021-01-17;9;263
27;69;2021-01-18;17;280
27;69;2021-01-19;20;300
27;69;2021-01-20;25;325
27;69;2021-01-21;15;340
27;69;2021-01-22;20;360
27;69;2021-01-23;15;375
27;69;2021-01-24;8;383
27;69;2021-01-25;17;400
27;69;2021-01-26;11;411
27;69;2021-01-27;9;420
27;74;2021-01-06;15;15
27;74;2021-01-07;18;33
27;74;2021-01-08;15;48
27;74;2021-01-09;7;55
27;74;2021-01-10;12;67
27;74;2021-01-11;19;86
27;74;2021-01-12;18;104
27;74;2021-01-13;44;148
27;74;2021-01-14;66;214
27;74;2021-01-15;76;290
27;74;2021-01-16;19;309
27;74;2021-01-17;14;323
27;74;2021-01-18;37;360
27;74;2021-01-19;30;390
27;74;2021-01-20;25;415
27;74;2021-01-21;24;439
27;74;2021-01-22;48;487
27;74;2021-01-23;21;508
27;74;2021-01-24;13;521
27;74;2021-01-25;30;551
27;74;2021-01-26;26;577
27;74;2021-01-27;16;593
27;79;2021-01-06;8;8
27;79;2021-01-07;9;17
27;79;2021-01-08;9;26
27;79;2021-01-09;2;28
27;79;2021-01-10;7;35
27;79;2021-01-11;20;55
27;79;2021-01-12;32;87
27;79;2021-01-13;71;158
27;79;2021-01-14;105;263
27;79;2021-01-15;146;409
27;79;2021-01-16;82;491
27;79;2021-01-17;57;548
27;79;2021-01-18;227;775
27;79;2021-01-19;246;1021
27;79;2021-01-20;260;1281
27;79;2021-01-21;195;1476
27;79;2021-01-22;208;1684
27;79;2021-01-23;115;1799
27;79;2021-01-24;48;1847
27;79;2021-01-25;206;2053
27;79;2021-01-26;144;2197
27;79;2021-01-27;154;2351
27;80;2021-01-06;34;34
27;80;2021-01-07;154;188
27;80;2021-01-08;50;238
27;80;2021-01-09;2;240
27;80;2021-01-10;6;246
27;80;2021-01-11;65;311
27;80;2021-01-12;131;442
27;80;2021-01-13;385;827
27;80;2021-01-14;650;1477
27;80;2021-01-15;411;1888
27;80;2021-01-16;123;2011
27;80;2021-01-17;81;2092
27;80;2021-01-18;333;2425
27;80;2021-01-19;284;2709
27;80;2021-01-20;409;3118
27;80;2021-01-21;299;3417
27;80;2021-01-22;404;3821
27;80;2021-01-23;160;3981
27;80;2021-01-24;73;4054
27;80;2021-01-25;298;4352
27;80;2021-01-26;225;4577
27;80;2021-01-27;242;4819
28;0;2021-01-05;5;5
28;0;2021-01-06;83;88
28;0;2021-01-07;87;175
28;0;2021-01-08;125;300
28;0;2021-01-09;77;377
28;0;2021-01-10;1;378
28;0;2021-01-11;195;573
28;0;2021-01-12;248;821
28;0;2021-01-13;347;1168
28;0;2021-01-14;441;1609
28;0;2021-01-15;372;1981
28;0;2021-01-16;204;2185
28;0;2021-01-17;21;2206
28;0;2021-01-18;359;2565
28;0;2021-01-19;492;3057
28;0;2021-01-20;633;3690
28;0;2021-01-21;771;4461
28;0;2021-01-22;473;4934
28;0;2021-01-23;344;5278
28;0;2021-01-25;421;5699
28;0;2021-01-26;598;6297
28;0;2021-01-27;1038;7335
28;24;2021-01-13;1;1
28;24;2021-01-14;2;3
28;24;2021-01-16;2;5
28;24;2021-01-20;1;6
28;24;2021-01-21;6;12
28;24;2021-01-23;1;13
28;24;2021-01-26;2;15
28;24;2021-01-27;2;17
28;29;2021-01-13;1;1
28;29;2021-01-14;5;6
28;29;2021-01-15;8;14
28;29;2021-01-16;3;17
28;29;2021-01-18;1;18
28;29;2021-01-19;2;20
28;29;2021-01-20;4;24
28;29;2021-01-21;8;32
28;29;2021-01-22;1;33
28;29;2021-01-25;6;39
28;29;2021-01-26;5;44
28;29;2021-01-27;7;51
28;39;2021-01-09;7;7
28;39;2021-01-11;3;10
28;39;2021-01-12;4;14
28;39;2021-01-13;12;26
28;39;2021-01-14;22;48
28;39;2021-01-15;18;66
28;39;2021-01-16;13;79
28;39;2021-01-17;2;81
28;39;2021-01-18;10;91
28;39;2021-01-19;13;104
28;39;2021-01-20;10;114
28;39;2021-01-21;23;137
28;39;2021-01-22;5;142
28;39;2021-01-23;13;155
28;39;2021-01-25;5;160
28;39;2021-01-26;14;174
28;39;2021-01-27;29;203
28;49;2021-01-06;1;1
28;49;2021-01-08;5;6
28;49;2021-01-09;7;13
28;49;2021-01-11;9;22
28;49;2021-01-12;12;34
28;49;2021-01-13;32;66
28;49;2021-01-14;35;101
28;49;2021-01-15;63;164
28;49;2021-01-16;19;183
28;49;2021-01-17;3;186
28;49;2021-01-18;22;208
28;49;2021-01-19;33;241
28;49;2021-01-20;31;272
28;49;2021-01-21;50;322
28;49;2021-01-22;10;332
28;49;2021-01-23;19;351
28;49;2021-01-25;23;374
28;49;2021-01-26;38;412
28;49;2021-01-27;49;461
28;59;2021-01-05;1;1
28;59;2021-01-07;12;13
28;59;2021-01-08;44;57
28;59;2021-01-09;37;94
28;59;2021-01-11;71;165
28;59;2021-01-12;90;255
28;59;2021-01-13;148;403
28;59;2021-01-14;154;557
28;59;2021-01-15;167;724
28;59;2021-01-16;100;824
28;59;2021-01-17;9;833
28;59;2021-01-18;96;929
28;59;2021-01-19;103;1032
28;59;2021-01-20;105;1137
28;59;2021-01-21;134;1271
28;59;2021-01-22;58;1329
28;59;2021-01-23;56;1385
28;59;2021-01-25;62;1447
28;59;2021-01-26;77;1524
28;59;2021-01-27;83;1607
28;64;2021-01-07;4;4
28;64;2021-01-08;15;19
28;64;2021-01-09;14;33
28;64;2021-01-11;23;56
28;64;2021-01-12;34;90
28;64;2021-01-13;38;128
28;64;2021-01-14;70;198
28;64;2021-01-15;57;255
28;64;2021-01-16;43;298
28;64;2021-01-17;4;302
28;64;2021-01-18;28;330
28;64;2021-01-19;46;376
28;64;2021-01-20;42;418
28;64;2021-01-21;41;459
28;64;2021-01-22;30;489
28;64;2021-01-23;27;516
28;64;2021-01-25;19;535
28;64;2021-01-26;31;566
28;64;2021-01-27;36;602
28;69;2021-01-07;3;3
28;69;2021-01-08;10;13
28;69;2021-01-09;7;20
28;69;2021-01-11;9;29
28;69;2021-01-12;16;45
28;69;2021-01-13;16;61
28;69;2021-01-14;27;88
28;69;2021-01-15;19;107
28;69;2021-01-16;16;123
28;69;2021-01-17;2;125
28;69;2021-01-18;10;135
28;69;2021-01-19;15;150
28;69;2021-01-20;22;172
28;69;2021-01-21;20;192
28;69;2021-01-22;17;209
28;69;2021-01-23;4;213
28;69;2021-01-25;11;224
28;69;2021-01-26;12;236
28;69;2021-01-27;34;270
28;74;2021-01-05;1;1
28;74;2021-01-06;3;4
28;74;2021-01-07;3;7
28;74;2021-01-08;7;14
28;74;2021-01-09;4;18
28;74;2021-01-11;8;26
28;74;2021-01-12;11;37
28;74;2021-01-13;13;50
28;74;2021-01-14;15;65
28;74;2021-01-15;10;75
28;74;2021-01-16;6;81
28;74;2021-01-18;10;91
28;74;2021-01-19;17;108
28;74;2021-01-20;30;138
28;74;2021-01-21;19;157
28;74;2021-01-22;13;170
28;74;2021-01-23;8;178
28;74;2021-01-25;7;185
28;74;2021-01-26;21;206
28;74;2021-01-27;41;247
28;79;2021-01-05;1;1
28;79;2021-01-06;7;8
28;79;2021-01-07;4;12
28;79;2021-01-08;5;17
28;79;2021-01-09;1;18
28;79;2021-01-11;7;25
28;79;2021-01-12;4;29
28;79;2021-01-13;16;45
28;79;2021-01-14;15;60
28;79;2021-01-15;9;69
28;79;2021-01-16;2;71
28;79;2021-01-17;1;72
28;79;2021-01-18;53;125
28;79;2021-01-19;85;210
28;79;2021-01-20;131;341
28;79;2021-01-21;164;505
28;79;2021-01-22;130;635
28;79;2021-01-23;80;715
28;79;2021-01-25;97;812
28;79;2021-01-26;96;908
28;79;2021-01-27;176;1084
28;80;2021-01-05;2;2
28;80;2021-01-06;72;74
28;80;2021-01-07;61;135
28;80;2021-01-08;39;174
28;80;2021-01-10;1;175
28;80;2021-01-11;65;240
28;80;2021-01-12;77;317
28;80;2021-01-13;69;386
28;80;2021-01-14;96;482
28;80;2021-01-15;21;503
28;80;2021-01-18;129;632
28;80;2021-01-19;178;810
28;80;2021-01-20;257;1067
28;80;2021-01-21;306;1373
28;80;2021-01-22;209;1582
28;80;2021-01-23;136;1718
28;80;2021-01-25;191;1909
28;80;2021-01-26;302;2211
28;80;2021-01-27;581;2792
29;0;2021-01-04;30;30
29;0;2021-01-05;30;60
29;0;2021-01-06;42;102
29;0;2021-01-07;127;229
29;0;2021-01-08;404;633
29;0;2021-01-09;1;634
29;0;2021-01-11;621;1255
29;0;2021-01-12;1080;2335
29;0;2021-01-13;1017;3352
29;0;2021-01-14;772;4124
29;0;2021-01-15;1142;5266
29;0;2021-01-16;168;5434
29;0;2021-01-17;111;5545
29;0;2021-01-18;780;6325
29;0;2021-01-19;1207;7532
29;0;2021-01-20;2074;9606
29;0;2021-01-21;4596;14202
29;0;2021-01-22;3405;17607
29;0;2021-01-23;502;18109
29;0;2021-01-24;199;18308
29;0;2021-01-25;564;18872
29;0;2021-01-26;919;19791
29;0;2021-01-27;1251;21042
29;24;2021-01-11;2;2
29;24;2021-01-12;1;3
29;24;2021-01-14;7;10
29;24;2021-01-15;4;14
29;24;2021-01-18;2;16
29;24;2021-01-19;1;17
29;24;2021-01-20;4;21
29;24;2021-01-21;20;41
29;24;2021-01-22;12;53
29;24;2021-01-23;2;55
29;24;2021-01-25;1;56
29;24;2021-01-26;2;58
29;24;2021-01-27;4;62
29;29;2021-01-08;4;4
29;29;2021-01-11;1;5
29;29;2021-01-12;5;10
29;29;2021-01-13;3;13
29;29;2021-01-14;9;22
29;29;2021-01-15;11;33
29;29;2021-01-17;1;34
29;29;2021-01-18;2;36
29;29;2021-01-19;3;39
29;29;2021-01-20;10;49
29;29;2021-01-21;35;84
29;29;2021-01-22;46;130
29;29;2021-01-23;3;133
29;29;2021-01-26;6;139
29;29;2021-01-27;7;146
29;39;2021-01-08;4;4
29;39;2021-01-11;11;15
29;39;2021-01-12;14;29
29;39;2021-01-13;7;36
29;39;2021-01-14;31;67
29;39;2021-01-15;42;109
29;39;2021-01-16;3;112
29;39;2021-01-17;1;113
29;39;2021-01-18;17;130
29;39;2021-01-19;23;153
29;39;2021-01-20;47;200
29;39;2021-01-21;117;317
29;39;2021-01-22;168;485
29;39;2021-01-23;8;493
29;39;2021-01-24;3;496
29;39;2021-01-25;6;502
29;39;2021-01-26;14;516
29;39;2021-01-27;13;529
29;49;2021-01-07;1;1
29;49;2021-01-08;27;28
29;49;2021-01-11;32;60
29;49;2021-01-12;19;79
29;49;2021-01-13;33;112
29;49;2021-01-14;63;175
29;49;2021-01-15;80;255
29;49;2021-01-16;10;265
29;49;2021-01-17;2;267
29;49;2021-01-18;32;299
29;49;2021-01-19;51;350
29;49;2021-01-20;55;405
29;49;2021-01-21;249;654
29;49;2021-01-22;260;914
29;49;2021-01-23;12;926
29;49;2021-01-24;5;931
29;49;2021-01-25;13;944
29;49;2021-01-26;32;976
29;49;2021-01-27;23;999
29;59;2021-01-06;14;14
29;59;2021-01-07;83;97
29;59;2021-01-08;202;299
29;59;2021-01-11;279;578
29;59;2021-01-12;348;926
29;59;2021-01-13;321;1247
29;59;2021-01-14;349;1596
29;59;2021-01-15;443;2039
29;59;2021-01-16;90;2129
29;59;2021-01-17;50;2179
29;59;2021-01-18;206;2385
29;59;2021-01-19;203;2588
29;59;2021-01-20;252;2840
29;59;2021-01-21;685;3525
29;59;2021-01-22;453;3978
29;59;2021-01-23;64;4042
29;59;2021-01-24;47;4089
29;59;2021-01-25;78;4167
29;59;2021-01-26;95;4262
29;59;2021-01-27;148;4410
29;64;2021-01-06;6;6
29;64;2021-01-07;18;24
29;64;2021-01-08;51;75
29;64;2021-01-11;94;169
29;64;2021-01-12;106;275
29;64;2021-01-13;110;385
29;64;2021-01-14;95;480
29;64;2021-01-15;129;609
29;64;2021-01-16;24;633
29;64;2021-01-17;26;659
29;64;2021-01-18;72;731
29;64;2021-01-19;66;797
29;64;2021-01-20;97;894
29;64;2021-01-21;260;1154
29;64;2021-01-22;150;1304
29;64;2021-01-23;23;1327
29;64;2021-01-24;11;1338
29;64;2021-01-25;34;1372
29;64;2021-01-26;28;1400
29;64;2021-01-27;46;1446
29;69;2021-01-06;3;3
29;69;2021-01-07;3;6
29;69;2021-01-08;16;22
29;69;2021-01-11;33;55
29;69;2021-01-12;29;84
29;69;2021-01-13;43;127
29;69;2021-01-14;23;150
29;69;2021-01-15;40;190
29;69;2021-01-16;11;201
29;69;2021-01-17;16;217
29;69;2021-01-18;35;252
29;69;2021-01-19;39;291
29;69;2021-01-20;73;364
29;69;2021-01-21;119;483
29;69;2021-01-22;95;578
29;69;2021-01-23;13;591
29;69;2021-01-24;7;598
29;69;2021-01-25;22;620
29;69;2021-01-26;30;650
29;69;2021-01-27;32;682
29;74;2021-01-06;1;1
29;74;2021-01-07;1;2
29;74;2021-01-08;11;13
29;74;2021-01-11;18;31
29;74;2021-01-12;42;73
29;74;2021-01-13;46;119
29;74;2021-01-14;20;139
29;74;2021-01-15;33;172
29;74;2021-01-16;4;176
29;74;2021-01-17;6;182
29;74;2021-01-18;19;201
29;74;2021-01-19;50;251
29;74;2021-01-20;86;337
29;74;2021-01-21;180;517
29;74;2021-01-22;101;618
29;74;2021-01-23;30;648
29;74;2021-01-24;6;654
29;74;2021-01-25;23;677
29;74;2021-01-26;42;719
29;74;2021-01-27;50;769
29;79;2021-01-04;3;3
29;79;2021-01-05;2;5
29;79;2021-01-07;1;6
29;79;2021-01-08;7;13
29;79;2021-01-11;28;41
29;79;2021-01-12;46;87
29;79;2021-01-13;40;127
29;79;2021-01-14;14;141
29;79;2021-01-15;69;210
29;79;2021-01-16;11;221
29;79;2021-01-17;6;227
29;79;2021-01-18;132;359
29;79;2021-01-19;244;603
29;79;2021-01-20;268;871
29;79;2021-01-21;343;1214
29;79;2021-01-22;391;1605
29;79;2021-01-23;114;1719
29;79;2021-01-24;52;1771
29;79;2021-01-25;144;1915
29;79;2021-01-26;258;2173
29;79;2021-01-27;348;2521
29;80;2021-01-04;27;27
29;80;2021-01-05;28;55
29;80;2021-01-06;18;73
29;80;2021-01-07;20;93
29;80;2021-01-08;82;175
29;80;2021-01-09;1;176
29;80;2021-01-11;123;299
29;80;2021-01-12;470;769
29;80;2021-01-13;414;1183
29;80;2021-01-14;161;1344
29;80;2021-01-15;291;1635
29;80;2021-01-16;15;1650
29;80;2021-01-17;3;1653
29;80;2021-01-18;263;1916
29;80;2021-01-19;527;2443
29;80;2021-01-20;1182;3625
29;80;2021-01-21;2587;6212
29;80;2021-01-22;1729;7941
29;80;2021-01-23;233;8174
29;80;2021-01-24;68;8242
29;80;2021-01-25;243;8485
29;80;2021-01-26;412;8897
29;80;2021-01-27;580;9477
2A;0;2021-01-06;5;5
2A;0;2021-01-07;121;126
2A;0;2021-01-08;91;217
2A;0;2021-01-09;39;256
2A;0;2021-01-10;33;289
2A;0;2021-01-11;49;338
2A;0;2021-01-12;74;412
2A;0;2021-01-13;92;504
2A;0;2021-01-14;174;678
2A;0;2021-01-15;137;815
2A;0;2021-01-16;155;970
2A;0;2021-01-17;51;1021
2A;0;2021-01-18;192;1213
2A;0;2021-01-19;459;1672
2A;0;2021-01-20;341;2013
2A;0;2021-01-21;438;2451
2A;0;2021-01-22;362;2813
2A;0;2021-01-23;183;2996
2A;0;2021-01-24;115;3111
2A;0;2021-01-25;179;3290
2A;0;2021-01-26;388;3678
2A;0;2021-01-27;310;3988
2A;24;2021-01-16;1;1
2A;24;2021-01-19;1;2
2A;24;2021-01-21;1;3
2A;24;2021-01-26;1;4
2A;29;2021-01-09;2;2
2A;29;2021-01-11;2;4
2A;29;2021-01-14;1;5
2A;29;2021-01-15;1;6
2A;29;2021-01-19;3;9
2A;29;2021-01-20;1;10
2A;29;2021-01-21;4;14
2A;29;2021-01-22;2;16
2A;29;2021-01-26;4;20
2A;29;2021-01-27;2;22
2A;39;2021-01-08;2;2
2A;39;2021-01-09;5;7
2A;39;2021-01-10;6;13
2A;39;2021-01-11;7;20
2A;39;2021-01-12;5;25
2A;39;2021-01-14;4;29
2A;39;2021-01-15;7;36
2A;39;2021-01-16;2;38
2A;39;2021-01-18;4;42
2A;39;2021-01-19;15;57
2A;39;2021-01-20;7;64
2A;39;2021-01-21;9;73
2A;39;2021-01-22;2;75
2A;39;2021-01-23;2;77
2A;39;2021-01-24;2;79
2A;39;2021-01-26;14;93
2A;39;2021-01-27;1;94
2A;49;2021-01-07;2;2
2A;49;2021-01-08;5;7
2A;49;2021-01-09;7;14
2A;49;2021-01-10;5;19
2A;49;2021-01-11;2;21
2A;49;2021-01-12;4;25
2A;49;2021-01-13;2;27
2A;49;2021-01-14;20;47
2A;49;2021-01-15;11;58
2A;49;2021-01-16;6;64
2A;49;2021-01-18;13;77
2A;49;2021-01-19;23;100
2A;49;2021-01-20;14;114
2A;49;2021-01-21;15;129
2A;49;2021-01-22;4;133
2A;49;2021-01-23;5;138
2A;49;2021-01-24;3;141
2A;49;2021-01-25;2;143
2A;49;2021-01-26;16;159
2A;49;2021-01-27;6;165
2A;59;2021-01-06;3;3
2A;59;2021-01-07;33;36
2A;59;2021-01-08;25;61
2A;59;2021-01-09;11;72
2A;59;2021-01-10;12;84
2A;59;2021-01-11;20;104
2A;59;2021-01-12;20;124
2A;59;2021-01-13;45;169
2A;59;2021-01-14;49;218
2A;59;2021-01-15;38;256
2A;59;2021-01-16;19;275
2A;59;2021-01-18;21;296
2A;59;2021-01-19;46;342
2A;59;2021-01-20;46;388
2A;59;2021-01-21;32;420
2A;59;2021-01-22;23;443
2A;59;2021-01-23;9;452
2A;59;2021-01-24;3;455
2A;59;2021-01-25;4;459
2A;59;2021-01-26;18;477
2A;59;2021-01-27;11;488
2A;64;2021-01-06;1;1
2A;64;2021-01-07;18;19
2A;64;2021-01-08;10;29
2A;64;2021-01-09;9;38
2A;64;2021-01-10;3;41
2A;64;2021-01-11;5;46
2A;64;2021-01-12;11;57
2A;64;2021-01-13;13;70
2A;64;2021-01-14;27;97
2A;64;2021-01-15;17;114
2A;64;2021-01-16;2;116
2A;64;2021-01-17;1;117
2A;64;2021-01-18;11;128
2A;64;2021-01-19;34;162
2A;64;2021-01-20;16;178
2A;64;2021-01-21;13;191
2A;64;2021-01-22;16;207
2A;64;2021-01-23;5;212
2A;64;2021-01-24;1;213
2A;64;2021-01-25;6;219
2A;64;2021-01-26;20;239
2A;64;2021-01-27;4;243
2A;69;2021-01-07;11;11
2A;69;2021-01-08;5;16
2A;69;2021-01-09;5;21
2A;69;2021-01-10;4;25
2A;69;2021-01-11;6;31
2A;69;2021-01-12;15;46
2A;69;2021-01-13;8;54
2A;69;2021-01-14;21;75
2A;69;2021-01-15;10;85
2A;69;2021-01-16;9;94
2A;69;2021-01-18;5;99
2A;69;2021-01-19;16;115
2A;69;2021-01-20;8;123
2A;69;2021-01-21;17;140
2A;69;2021-01-22;16;156
2A;69;2021-01-23;11;167
2A;69;2021-01-24;9;176
2A;69;2021-01-25;6;182
2A;69;2021-01-26;23;205
2A;69;2021-01-27;13;218
2A;74;2021-01-07;3;3
2A;74;2021-01-08;7;10
2A;74;2021-01-10;3;13
2A;74;2021-01-11;1;14
2A;74;2021-01-12;11;25
2A;74;2021-01-13;8;33
2A;74;2021-01-14;19;52
2A;74;2021-01-15;17;69
2A;74;2021-01-16;11;80
2A;74;2021-01-17;1;81
2A;74;2021-01-18;14;95
2A;74;2021-01-19;36;131
2A;74;2021-01-20;19;150
2A;74;2021-01-21;24;174
2A;74;2021-01-22;26;200
2A;74;2021-01-23;19;219
2A;74;2021-01-24;12;231
2A;74;2021-01-25;16;247
2A;74;2021-01-26;24;271
2A;74;2021-01-27;23;294
2A;79;2021-01-06;1;1
2A;79;2021-01-07;3;4
2A;79;2021-01-08;5;9
2A;79;2021-01-11;3;12
2A;79;2021-01-12;6;18
2A;79;2021-01-13;5;23
2A;79;2021-01-14;13;36
2A;79;2021-01-15;13;49
2A;79;2021-01-16;40;89
2A;79;2021-01-17;20;109
2A;79;2021-01-18;52;161
2A;79;2021-01-19;116;277
2A;79;2021-01-20;87;364
2A;79;2021-01-21;106;470
2A;79;2021-01-22;90;560
2A;79;2021-01-23;56;616
2A;79;2021-01-24;30;646
2A;79;2021-01-25;62;708
2A;79;2021-01-26;101;809
2A;79;2021-01-27;98;907
2A;80;2021-01-07;51;51
2A;80;2021-01-08;32;83
2A;80;2021-01-11;3;86
2A;80;2021-01-12;2;88
2A;80;2021-01-13;11;99
2A;80;2021-01-14;20;119
2A;80;2021-01-15;23;142
2A;80;2021-01-16;65;207
2A;80;2021-01-17;29;236
2A;80;2021-01-18;72;308
2A;80;2021-01-19;169;477
2A;80;2021-01-20;143;620
2A;80;2021-01-21;217;837
2A;80;2021-01-22;183;1020
2A;80;2021-01-23;76;1096
2A;80;2021-01-24;55;1151
2A;80;2021-01-25;83;1234
2A;80;2021-01-26;167;1401
2A;80;2021-01-27;152;1553
2B;0;2021-01-04;2;2
2B;0;2021-01-06;48;50
2B;0;2021-01-07;205;255
2B;0;2021-01-08;189;444
2B;0;2021-01-09;37;481
2B;0;2021-01-11;74;555
2B;0;2021-01-12;122;677
2B;0;2021-01-13;93;770
2B;0;2021-01-14;72;842
2B;0;2021-01-15;222;1064
2B;0;2021-01-16;40;1104
2B;0;2021-01-17;8;1112
2B;0;2021-01-18;268;1380
2B;0;2021-01-19;423;1803
2B;0;2021-01-20;456;2259
2B;0;2021-01-21;350;2609
2B;0;2021-01-22;339;2948
2B;0;2021-01-23;58;3006
2B;0;2021-01-24;29;3035
2B;0;2021-01-25;175;3210
2B;0;2021-01-26;383;3593
2B;0;2021-01-27;305;3898
2B;24;2021-01-13;2;2
2B;24;2021-01-15;1;3
2B;24;2021-01-16;1;4
2B;24;2021-01-18;2;6
2B;24;2021-01-26;1;7
2B;29;2021-01-15;2;2
2B;29;2021-01-16;2;4
2B;29;2021-01-18;2;6
2B;29;2021-01-19;2;8
2B;29;2021-01-21;3;11
2B;29;2021-01-22;2;13
2B;29;2021-01-25;1;14
2B;29;2021-01-27;1;15
2B;39;2021-01-08;5;5
2B;39;2021-01-09;3;8
2B;39;2021-01-11;2;10
2B;39;2021-01-12;2;12
2B;39;2021-01-13;2;14
2B;39;2021-01-15;5;19
2B;39;2021-01-16;2;21
2B;39;2021-01-18;5;26
2B;39;2021-01-19;8;34
2B;39;2021-01-20;7;41
2B;39;2021-01-21;4;45
2B;39;2021-01-22;5;50
2B;39;2021-01-23;2;52
2B;39;2021-01-25;8;60
2B;39;2021-01-26;6;66
2B;39;2021-01-27;1;67
2B;49;2021-01-07;3;3
2B;49;2021-01-08;8;11
2B;49;2021-01-11;15;26
2B;49;2021-01-12;12;38
2B;49;2021-01-13;14;52
2B;49;2021-01-14;7;59
2B;49;2021-01-15;11;70
2B;49;2021-01-16;5;75
2B;49;2021-01-17;2;77
2B;49;2021-01-18;21;98
2B;49;2021-01-19;12;110
2B;49;2021-01-20;17;127
2B;49;2021-01-21;5;132
2B;49;2021-01-22;23;155
2B;49;2021-01-24;1;156
2B;49;2021-01-25;5;161
2B;49;2021-01-26;8;169
2B;49;2021-01-27;2;171
2B;59;2021-01-04;1;1
2B;59;2021-01-06;7;8
2B;59;2021-01-07;25;33
2B;59;2021-01-08;38;71
2B;59;2021-01-09;10;81
2B;59;2021-01-11;31;112
2B;59;2021-01-12;55;167
2B;59;2021-01-13;42;209
2B;59;2021-01-14;21;230
2B;59;2021-01-15;64;294
2B;59;2021-01-16;12;306
2B;59;2021-01-17;3;309
2B;59;2021-01-18;62;371
2B;59;2021-01-19;31;402
2B;59;2021-01-20;32;434
2B;59;2021-01-21;23;457
2B;59;2021-01-22;46;503
2B;59;2021-01-23;1;504
2B;59;2021-01-25;11;515
2B;59;2021-01-26;19;534
2B;59;2021-01-27;10;544
2B;64;2021-01-06;8;8
2B;64;2021-01-07;26;34
2B;64;2021-01-08;20;54
2B;64;2021-01-09;11;65
2B;64;2021-01-11;15;80
2B;64;2021-01-12;17;97
2B;64;2021-01-13;17;114
2B;64;2021-01-14;12;126
2B;64;2021-01-15;23;149
2B;64;2021-01-16;6;155
2B;64;2021-01-17;1;156
2B;64;2021-01-18;29;185
2B;64;2021-01-19;24;209
2B;64;2021-01-20;26;235
2B;64;2021-01-21;9;244
2B;64;2021-01-22;11;255
2B;64;2021-01-23;1;256
2B;64;2021-01-24;1;257
2B;64;2021-01-25;5;262
2B;64;2021-01-26;17;279
2B;64;2021-01-27;11;290
2B;69;2021-01-06;8;8
