dep;sexe;jour;n_dose1;n_cum_dose1
69;2;2020-12-31;5;19
69;2;2021-01-02;1;20
69;2;2021-01-04;8;28
69;2;2021-01-05;101;129
69;2;2021-01-06;268;397
69;2;2021-01-07;477;874
69;2;2021-01-08;429;1303
69;2;2021-01-09;16;1319
69;2;2021-01-11;711;2030
69;2;2021-01-12;809;2839
69;2;2021-01-13;795;3634
69;2;2021-01-14;1278;4912
69;2;2021-01-15;1077;5989
69;2;2021-01-16;483;6472
69;2;2021-01-17;160;6632
69;2;2021-01-18;888;7520
69;2;2021-01-19;2176;9696
69;2;2021-01-20;2707;12403
69;2;2021-01-21;2359;14762
69;2;2021-01-22;1737;16499
69;2;2021-01-23;654;17153
69;2;2021-01-24;53;17206
69;2;2021-01-25;1127;18333
69;2;2021-01-26;1284;19617
69;2;2021-01-27;1221;20838
70;0;2021-01-06;23;23
70;0;2021-01-07;56;79
70;0;2021-01-08;1;80
70;0;2021-01-11;131;211
70;0;2021-01-12;137;348
70;0;2021-01-13;106;454
70;0;2021-01-14;117;571
70;0;2021-01-15;90;661
70;0;2021-01-16;64;725
70;0;2021-01-18;356;1081
70;0;2021-01-19;467;1548
70;0;2021-01-20;491;2039
70;0;2021-01-21;601;2640
70;0;2021-01-22;453;3093
70;0;2021-01-23;260;3353
70;0;2021-01-24;3;3356
70;0;2021-01-25;309;3665
70;0;2021-01-26;310;3975
70;0;2021-01-27;308;4283
70;1;2021-01-06;2;2
70;1;2021-01-07;13;15
70;1;2021-01-11;41;56
70;1;2021-01-12;56;112
70;1;2021-01-13;28;140
70;1;2021-01-14;48;188
70;1;2021-01-15;28;216
70;1;2021-01-16;23;239
70;1;2021-01-18;168;407
70;1;2021-01-19;188;595
70;1;2021-01-20;196;791
70;1;2021-01-21;191;982
70;1;2021-01-22;182;1164
70;1;2021-01-23;117;1281
70;1;2021-01-25;127;1408
70;1;2021-01-26;138;1546
70;1;2021-01-27;138;1684
70;2;2021-01-06;21;21
70;2;2021-01-07;43;64
70;2;2021-01-08;1;65
70;2;2021-01-11;90;155
70;2;2021-01-12;81;236
70;2;2021-01-13;78;314
70;2;2021-01-14;69;383
70;2;2021-01-15;62;445
70;2;2021-01-16;41;486
70;2;2021-01-18;188;674
70;2;2021-01-19;279;953
70;2;2021-01-20;295;1248
70;2;2021-01-21;410;1658
70;2;2021-01-22;271;1929
70;2;2021-01-23;143;2072
70;2;2021-01-24;3;2075
70;2;2021-01-25;182;2257
70;2;2021-01-26;172;2429
70;2;2021-01-27;170;2599
71;0;2021-01-05;10;10
71;0;2021-01-06;70;80
71;0;2021-01-07;66;146
71;0;2021-01-08;137;283
71;0;2021-01-09;117;400
71;0;2021-01-10;1;401
71;0;2021-01-11;230;631
71;0;2021-01-12;739;1370
71;0;2021-01-13;491;1861
71;0;2021-01-14;484;2345
71;0;2021-01-15;597;2942
71;0;2021-01-16;1;2943
71;0;2021-01-18;1012;3955
71;0;2021-01-19;1595;5550
71;0;2021-01-20;1414;6964
71;0;2021-01-21;1837;8801
71;0;2021-01-22;1367;10168
71;0;2021-01-23;804;10972
71;0;2021-01-25;1031;12003
71;0;2021-01-26;1423;13426
71;0;2021-01-27;1186;14612
71;1;2021-01-05;7;7
71;1;2021-01-06;23;30
71;1;2021-01-07;41;71
71;1;2021-01-08;64;135
71;1;2021-01-09;44;179
71;1;2021-01-11;103;282
71;1;2021-01-12;218;500
71;1;2021-01-13;141;641
71;1;2021-01-14;152;793
71;1;2021-01-15;206;999
71;1;2021-01-18;415;1414
71;1;2021-01-19;560;1974
71;1;2021-01-20;528;2502
71;1;2021-01-21;686;3188
71;1;2021-01-22;547;3735
71;1;2021-01-23;376;4111
71;1;2021-01-25;414;4525
71;1;2021-01-26;526;5051
71;1;2021-01-27;457;5508
71;2;2021-01-05;3;3
71;2;2021-01-06;47;50
71;2;2021-01-07;25;75
71;2;2021-01-08;73;148
71;2;2021-01-09;73;221
71;2;2021-01-10;1;222
71;2;2021-01-11;127;349
71;2;2021-01-12;521;870
71;2;2021-01-13;350;1220
71;2;2021-01-14;332;1552
71;2;2021-01-15;391;1943
71;2;2021-01-16;1;1944
71;2;2021-01-18;597;2541
71;2;2021-01-19;1035;3576
71;2;2021-01-20;886;4462
71;2;2021-01-21;1151;5613
71;2;2021-01-22;820;6433
71;2;2021-01-23;428;6861
71;2;2021-01-25;617;7478
71;2;2021-01-26;897;8375
71;2;2021-01-27;728;9103
72;0;2021-01-05;14;14
72;0;2021-01-06;27;41
72;0;2021-01-07;108;149
72;0;2021-01-08;177;326
72;0;2021-01-09;36;362
72;0;2021-01-11;409;771
72;0;2021-01-12;532;1303
72;0;2021-01-13;465;1768
72;0;2021-01-14;546;2314
72;0;2021-01-15;390;2704
72;0;2021-01-16;91;2795
72;0;2021-01-18;246;3041
72;0;2021-01-19;751;3792
72;0;2021-01-20;1382;5174
72;0;2021-01-21;1553;6727
72;0;2021-01-22;1033;7760
72;0;2021-01-23;32;7792
72;0;2021-01-25;488;8280
72;0;2021-01-26;1110;9390
72;0;2021-01-27;771;10161
72;1;2021-01-05;7;7
72;1;2021-01-06;14;21
72;1;2021-01-07;42;63
72;1;2021-01-08;46;109
72;1;2021-01-09;11;120
72;1;2021-01-11;133;253
72;1;2021-01-12;199;452
72;1;2021-01-13;136;588
72;1;2021-01-14;199;787
72;1;2021-01-15;121;908
72;1;2021-01-16;59;967
72;1;2021-01-18;67;1034
72;1;2021-01-19;262;1296
72;1;2021-01-20;410;1706
72;1;2021-01-21;489;2195
72;1;2021-01-22;383;2578
72;1;2021-01-23;5;2583
72;1;2021-01-25;213;2796
72;1;2021-01-26;372;3168
72;1;2021-01-27;292;3460
72;2;2021-01-05;7;7
72;2;2021-01-06;13;20
72;2;2021-01-07;66;86
72;2;2021-01-08;131;217
72;2;2021-01-09;25;242
72;2;2021-01-11;276;518
72;2;2021-01-12;333;851
72;2;2021-01-13;329;1180
72;2;2021-01-14;347;1527
72;2;2021-01-15;269;1796
72;2;2021-01-16;32;1828
72;2;2021-01-18;179;2007
72;2;2021-01-19;489;2496
72;2;2021-01-20;972;3468
72;2;2021-01-21;1064;4532
72;2;2021-01-22;650;5182
72;2;2021-01-23;27;5209
72;2;2021-01-25;275;5484
72;2;2021-01-26;738;6222
72;2;2021-01-27;479;6701
73;0;2021-01-07;30;30
73;0;2021-01-08;79;109
73;0;2021-01-11;79;188
73;0;2021-01-12;274;462
73;0;2021-01-13;344;806
73;0;2021-01-14;459;1265
73;0;2021-01-15;588;1853
73;0;2021-01-16;125;1978
73;0;2021-01-18;526;2504
73;0;2021-01-19;1029;3533
73;0;2021-01-20;848;4381
73;0;2021-01-21;834;5215
73;0;2021-01-22;690;5905
73;0;2021-01-23;384;6289
73;0;2021-01-25;499;6788
73;0;2021-01-26;521;7309
73;0;2021-01-27;889;8198
73;1;2021-01-07;10;10
73;1;2021-01-08;24;34
73;1;2021-01-11;27;61
73;1;2021-01-12;83;144
73;1;2021-01-13;101;245
73;1;2021-01-14;165;410
73;1;2021-01-15;187;597
73;1;2021-01-16;54;651
73;1;2021-01-18;231;882
73;1;2021-01-19;407;1289
73;1;2021-01-20;335;1624
73;1;2021-01-21;311;1935
73;1;2021-01-22;252;2187
73;1;2021-01-23;173;2360
73;1;2021-01-25;217;2577
73;1;2021-01-26;234;2811
73;1;2021-01-27;378;3189
73;2;2021-01-07;20;20
73;2;2021-01-08;55;75
73;2;2021-01-11;52;127
73;2;2021-01-12;191;318
73;2;2021-01-13;243;561
73;2;2021-01-14;294;855
73;2;2021-01-15;401;1256
73;2;2021-01-16;71;1327
73;2;2021-01-18;295;1622
73;2;2021-01-19;622;2244
73;2;2021-01-20;513;2757
73;2;2021-01-21;523;3280
73;2;2021-01-22;438;3718
73;2;2021-01-23;211;3929
73;2;2021-01-25;282;4211
73;2;2021-01-26;287;4498
73;2;2021-01-27;511;5009
74;0;2021-01-06;41;41
74;0;2021-01-07;166;207
74;0;2021-01-08;243;450
74;0;2021-01-09;78;528
74;0;2021-01-10;72;600
74;0;2021-01-11;218;818
74;0;2021-01-12;244;1062
74;0;2021-01-13;357;1419
74;0;2021-01-14;303;1722
74;0;2021-01-15;247;1969
74;0;2021-01-16;129;2098
74;0;2021-01-17;90;2188
74;0;2021-01-18;227;2415
74;0;2021-01-19;462;2877
74;0;2021-01-20;972;3849
74;0;2021-01-21;1168;5017
74;0;2021-01-22;899;5916
74;0;2021-01-23;328;6244
74;0;2021-01-24;89;6333
74;0;2021-01-25;724;7057
74;0;2021-01-26;1116;8173
74;0;2021-01-27;837;9010
74;1;2021-01-06;21;21
74;1;2021-01-07;86;107
74;1;2021-01-08;102;209
74;1;2021-01-09;49;258
74;1;2021-01-10;45;303
74;1;2021-01-11;74;377
74;1;2021-01-12;79;456
74;1;2021-01-13;115;571
74;1;2021-01-14;88;659
74;1;2021-01-15;102;761
74;1;2021-01-16;71;832
74;1;2021-01-17;46;878
74;1;2021-01-18;79;957
74;1;2021-01-19;195;1152
74;1;2021-01-20;393;1545
74;1;2021-01-21;414;1959
74;1;2021-01-22;351;2310
74;1;2021-01-23;154;2464
74;1;2021-01-24;47;2511
74;1;2021-01-25;327;2838
74;1;2021-01-26;437;3275
74;1;2021-01-27;352;3627
74;2;2021-01-06;20;20
74;2;2021-01-07;80;100
74;2;2021-01-08;141;241
74;2;2021-01-09;29;270
74;2;2021-01-10;27;297
74;2;2021-01-11;144;441
74;2;2021-01-12;165;606
74;2;2021-01-13;242;848
74;2;2021-01-14;215;1063
74;2;2021-01-15;145;1208
74;2;2021-01-16;58;1266
74;2;2021-01-17;43;1309
74;2;2021-01-18;148;1457
74;2;2021-01-19;267;1724
74;2;2021-01-20;579;2303
74;2;2021-01-21;754;3057
74;2;2021-01-22;547;3604
74;2;2021-01-23;174;3778
74;2;2021-01-24;42;3820
74;2;2021-01-25;396;4216
74;2;2021-01-26;679;4895
74;2;2021-01-27;485;5380
75;0;2020-12-29;4;4
75;0;2020-12-30;19;23
75;0;2020-12-31;19;42
75;0;2021-01-02;40;82
75;0;2021-01-03;72;154
75;0;2021-01-04;253;407
75;0;2021-01-05;570;977
75;0;2021-01-06;893;1870
75;0;2021-01-07;1286;3156
75;0;2021-01-08;1847;5003
75;0;2021-01-09;936;5939
75;0;2021-01-10;907;6846
75;0;2021-01-11;1235;8081
75;0;2021-01-12;1727;9808
75;0;2021-01-13;1703;11511
75;0;2021-01-14;1982;13493
75;0;2021-01-15;1730;15223
75;0;2021-01-16;344;15567
75;0;2021-01-17;79;15646
75;0;2021-01-18;1856;17502
75;0;2021-01-19;2826;20328
75;0;2021-01-20;3306;23634
75;0;2021-01-21;3825;27459
75;0;2021-01-22;3633;31092
75;0;2021-01-23;1375;32467
75;0;2021-01-24;412;32879
75;0;2021-01-25;1348;34227
75;0;2021-01-26;2018;36245
75;0;2021-01-27;2486;38731
75;1;2020-12-29;2;2
75;1;2020-12-30;7;9
75;1;2020-12-31;1;10
75;1;2021-01-02;24;34
75;1;2021-01-03;40;74
75;1;2021-01-04;141;215
75;1;2021-01-05;302;517
75;1;2021-01-06;431;948
75;1;2021-01-07;602;1550
75;1;2021-01-08;859;2409
75;1;2021-01-09;461;2870
75;1;2021-01-10;450;3320
75;1;2021-01-11;518;3838
75;1;2021-01-12;765;4603
75;1;2021-01-13;705;5308
75;1;2021-01-14;810;6118
75;1;2021-01-15;685;6803
75;1;2021-01-16;156;6959
75;1;2021-01-17;34;6993
75;1;2021-01-18;762;7755
75;1;2021-01-19;1147;8902
75;1;2021-01-20;1314;10216
75;1;2021-01-21;1462;11678
75;1;2021-01-22;1520;13198
75;1;2021-01-23;577;13775
75;1;2021-01-24;174;13949
75;1;2021-01-25;570;14519
75;1;2021-01-26;832;15351
75;1;2021-01-27;1024;16375
75;2;2020-12-29;2;2
75;2;2020-12-30;12;14
75;2;2020-12-31;18;32
75;2;2021-01-02;16;48
75;2;2021-01-03;32;80
75;2;2021-01-04;112;192
75;2;2021-01-05;268;460
75;2;2021-01-06;462;922
75;2;2021-01-07;683;1605
75;2;2021-01-08;987;2592
75;2;2021-01-09;475;3067
75;2;2021-01-10;457;3524
75;2;2021-01-11;715;4239
75;2;2021-01-12;962;5201
75;2;2021-01-13;996;6197
75;2;2021-01-14;1169;7366
75;2;2021-01-15;1042;8408
75;2;2021-01-16;188;8596
75;2;2021-01-17;45;8641
75;2;2021-01-18;1092;9733
75;2;2021-01-19;1677;11410
75;2;2021-01-20;1987;13397
75;2;2021-01-21;2359;15756
75;2;2021-01-22;2112;17868
75;2;2021-01-23;795;18663
75;2;2021-01-24;238;18901
75;2;2021-01-25;778;19679
75;2;2021-01-26;1182;20861
75;2;2021-01-27;1460;22321
76;0;2021-01-04;16;16
76;0;2021-01-05;138;154
76;0;2021-01-06;638;792
76;0;2021-01-07;1308;2100
76;0;2021-01-08;1497;3597
76;0;2021-01-09;732;4329
76;0;2021-01-10;490;4819
76;0;2021-01-11;1267;6086
76;0;2021-01-12;1298;7384
76;0;2021-01-13;1120;8504
76;0;2021-01-14;1988;10492
76;0;2021-01-15;1796;12288
76;0;2021-01-16;946;13234
76;0;2021-01-17;2793;16027
76;0;2021-01-18;4071;20098
76;0;2021-01-19;2845;22943
76;0;2021-01-20;1889;24832
76;0;2021-01-21;1714;26546
76;0;2021-01-22;1568;28114
76;0;2021-01-23;443;28557
76;0;2021-01-24;96;28653
76;0;2021-01-25;1321;29974
76;0;2021-01-26;1221;31195
76;0;2021-01-27;1233;32428
76;1;2021-01-04;11;11
76;1;2021-01-05;57;68
76;1;2021-01-06;265;333
76;1;2021-01-07;481;814
76;1;2021-01-08;505;1319
76;1;2021-01-09;311;1630
76;1;2021-01-10;195;1825
76;1;2021-01-11;408;2233
76;1;2021-01-12;357;2590
76;1;2021-01-13;356;2946
76;1;2021-01-14;605;3551
76;1;2021-01-15;518;4069
76;1;2021-01-16;252;4321
76;1;2021-01-17;718;5039
76;1;2021-01-18;1232;6271
76;1;2021-01-19;988;7259
76;1;2021-01-20;822;8081
76;1;2021-01-21;691;8772
76;1;2021-01-22;686;9458
76;1;2021-01-23;187;9645
76;1;2021-01-24;50;9695
76;1;2021-01-25;604;10299
76;1;2021-01-26;554;10853
76;1;2021-01-27;521;11374
76;2;2021-01-04;5;5
76;2;2021-01-05;81;86
76;2;2021-01-06;373;459
76;2;2021-01-07;827;1286
76;2;2021-01-08;991;2277
76;2;2021-01-09;421;2698
76;2;2021-01-10;295;2993
76;2;2021-01-11;859;3852
76;2;2021-01-12;941;4793
76;2;2021-01-13;764;5557
76;2;2021-01-14;1383;6940
76;2;2021-01-15;1278;8218
76;2;2021-01-16;694;8912
76;2;2021-01-17;2075;10987
76;2;2021-01-18;2839;13826
76;2;2021-01-19;1857;15683
76;2;2021-01-20;1067;16750
76;2;2021-01-21;1023;17773
76;2;2021-01-22;882;18655
76;2;2021-01-23;256;18911
76;2;2021-01-24;46;18957
76;2;2021-01-25;717;19674
76;2;2021-01-26;666;20340
76;2;2021-01-27;712;21052
77;0;2021-01-04;5;5
77;0;2021-01-05;191;196
77;0;2021-01-06;199;395
77;0;2021-01-07;474;869
77;0;2021-01-08;563;1432
77;0;2021-01-09;272;1704
77;0;2021-01-10;233;1937
77;0;2021-01-11;554;2491
77;0;2021-01-12;731;3222
77;0;2021-01-13;750;3972
77;0;2021-01-14;747;4719
77;0;2021-01-15;753;5472
77;0;2021-01-16;167;5639
77;0;2021-01-17;131;5770
77;0;2021-01-18;1161;6931
77;0;2021-01-19;1605;8536
77;0;2021-01-20;2363;10899
77;0;2021-01-21;1884;12783
77;0;2021-01-22;1090;13873
77;0;2021-01-23;345;14218
77;0;2021-01-24;43;14261
77;0;2021-01-25;926;15187
77;0;2021-01-26;1519;16706
77;0;2021-01-27;1215;17921
77;1;2021-01-04;3;3
77;1;2021-01-05;71;74
77;1;2021-01-06;93;167
77;1;2021-01-07;188;355
77;1;2021-01-08;206;561
77;1;2021-01-09;137;698
77;1;2021-01-10;110;808
77;1;2021-01-11;198;1006
77;1;2021-01-12;257;1263
77;1;2021-01-13;246;1509
77;1;2021-01-14;268;1777
77;1;2021-01-15;258;2035
77;1;2021-01-16;59;2094
77;1;2021-01-17;46;2140
77;1;2021-01-18;501;2641
77;1;2021-01-19;617;3258
77;1;2021-01-20;837;4095
77;1;2021-01-21;688;4783
77;1;2021-01-22;441;5224
77;1;2021-01-23;149;5373
77;1;2021-01-24;14;5387
77;1;2021-01-25;409;5796
77;1;2021-01-26;619;6415
77;1;2021-01-27;483;6898
77;2;2021-01-04;2;2
77;2;2021-01-05;119;121
77;2;2021-01-06;104;225
77;2;2021-01-07;286;511
77;2;2021-01-08;357;868
77;2;2021-01-09;135;1003
77;2;2021-01-10;122;1125
77;2;2021-01-11;354;1479
77;2;2021-01-12;471;1950
77;2;2021-01-13;502;2452
77;2;2021-01-14;477;2929
77;2;2021-01-15;493;3422
77;2;2021-01-16;107;3529
77;2;2021-01-17;85;3614
77;2;2021-01-18;660;4274
77;2;2021-01-19;988;5262
77;2;2021-01-20;1524;6786
77;2;2021-01-21;1196;7982
77;2;2021-01-22;646;8628
77;2;2021-01-23;196;8824
77;2;2021-01-24;29;8853
77;2;2021-01-25;517;9370
77;2;2021-01-26;900;10270
77;2;2021-01-27;732;11002
78;0;2020-12-31;15;15
78;0;2021-01-04;141;156
78;0;2021-01-05;175;331
78;0;2021-01-06;203;534
78;0;2021-01-07;377;911
78;0;2021-01-08;556;1467
78;0;2021-01-09;22;1489
78;0;2021-01-11;723;2212
78;0;2021-01-12;836;3048
78;0;2021-01-13;631;3679
78;0;2021-01-14;750;4429
78;0;2021-01-15;761;5190
78;0;2021-01-16;28;5218
78;0;2021-01-18;1333;6551
78;0;2021-01-19;1758;8309
78;0;2021-01-20;1519;9828
78;0;2021-01-21;3023;12851
78;0;2021-01-22;2012;14863
78;0;2021-01-23;255;15118
78;0;2021-01-24;4;15122
78;0;2021-01-25;889;16011
78;0;2021-01-26;1464;17475
78;0;2021-01-27;1671;19146
78;1;2020-12-31;2;2
78;1;2021-01-04;48;50
78;1;2021-01-05;73;123
78;1;2021-01-06;71;194
78;1;2021-01-07;146;340
78;1;2021-01-08;214;554
78;1;2021-01-09;9;563
78;1;2021-01-11;261;824
78;1;2021-01-12;270;1094
78;1;2021-01-13;247;1341
78;1;2021-01-14;244;1585
78;1;2021-01-15;260;1845
78;1;2021-01-16;7;1852
78;1;2021-01-18;499;2351
78;1;2021-01-19;680;3031
78;1;2021-01-20;552;3583
78;1;2021-01-21;1044;4627
78;1;2021-01-22;744;5371
78;1;2021-01-23;113;5484
78;1;2021-01-25;389;5873
78;1;2021-01-26;595;6468
78;1;2021-01-27;614;7082
78;2;2020-12-31;13;13
78;2;2021-01-04;93;106
78;2;2021-01-05;102;208
78;2;2021-01-06;132;340
78;2;2021-01-07;231;571
78;2;2021-01-08;342;913
78;2;2021-01-09;13;926
78;2;2021-01-11;462;1388
78;2;2021-01-12;566;1954
78;2;2021-01-13;384;2338
78;2;2021-01-14;506;2844
78;2;2021-01-15;500;3344
78;2;2021-01-16;21;3365
78;2;2021-01-18;834;4199
78;2;2021-01-19;1078;5277
78;2;2021-01-20;967;6244
78;2;2021-01-21;1978;8222
78;2;2021-01-22;1267;9489
78;2;2021-01-23;142;9631
78;2;2021-01-24;4;9635
78;2;2021-01-25;500;10135
78;2;2021-01-26;869;11004
78;2;2021-01-27;1056;12060
79;0;2021-01-07;155;155
79;0;2021-01-08;165;320
79;0;2021-01-09;98;418
79;0;2021-01-10;3;421
79;0;2021-01-11;137;558
79;0;2021-01-12;176;734
79;0;2021-01-13;227;961
79;0;2021-01-14;479;1440
79;0;2021-01-15;567;2007
79;0;2021-01-16;66;2073
79;0;2021-01-18;458;2531
79;0;2021-01-19;1281;3812
79;0;2021-01-20;1536;5348
79;0;2021-01-21;1959;7307
79;0;2021-01-22;861;8168
79;0;2021-01-23;64;8232
79;0;2021-01-25;638;8870
79;0;2021-01-26;540;9410
79;0;2021-01-27;716;10126
79;1;2021-01-07;57;57
79;1;2021-01-08;53;110
79;1;2021-01-09;35;145
79;1;2021-01-10;1;146
79;1;2021-01-11;45;191
79;1;2021-01-12;58;249
79;1;2021-01-13;70;319
79;1;2021-01-14;135;454
79;1;2021-01-15;198;652
79;1;2021-01-16;29;681
79;1;2021-01-18;186;867
79;1;2021-01-19;435;1302
79;1;2021-01-20;534;1836
79;1;2021-01-21;710;2546
79;1;2021-01-22;365;2911
79;1;2021-01-23;23;2934
79;1;2021-01-25;261;3195
79;1;2021-01-26;240;3435
79;1;2021-01-27;277;3712
79;2;2021-01-07;98;98
79;2;2021-01-08;111;209
79;2;2021-01-09;63;272
79;2;2021-01-10;2;274
79;2;2021-01-11;92;366
79;2;2021-01-12;118;484
79;2;2021-01-13;157;641
79;2;2021-01-14;344;985
79;2;2021-01-15;369;1354
79;2;2021-01-16;37;1391
79;2;2021-01-18;272;1663
79;2;2021-01-19;846;2509
79;2;2021-01-20;1002;3511
79;2;2021-01-21;1248;4759
79;2;2021-01-22;496;5255
79;2;2021-01-23;41;5296
79;2;2021-01-25;377;5673
79;2;2021-01-26;300;5973
79;2;2021-01-27;439;6412
80;0;2020-12-29;11;11
80;0;2021-01-06;30;41
80;0;2021-01-07;264;305
80;0;2021-01-08;280;585
80;0;2021-01-09;108;693
80;0;2021-01-10;21;714
80;0;2021-01-11;275;989
80;0;2021-01-12;426;1415
80;0;2021-01-13;512;1927
80;0;2021-01-14;454;2381
80;0;2021-01-15;328;2709
80;0;2021-01-16;102;2811
80;0;2021-01-17;102;2913
80;0;2021-01-18;411;3324
80;0;2021-01-19;881;4205
80;0;2021-01-20;1046;5251
80;0;2021-01-21;1008;6259
80;0;2021-01-22;1110;7369
80;0;2021-01-23;905;8274
80;0;2021-01-24;753;9027
80;0;2021-01-25;1409;10436
80;0;2021-01-26;1385;11821
80;0;2021-01-27;811;12632
80;1;2020-12-29;3;3
80;1;2021-01-06;23;26
80;1;2021-01-07;119;145
80;1;2021-01-08;116;261
80;1;2021-01-09;49;310
80;1;2021-01-10;9;319
80;1;2021-01-11;119;438
80;1;2021-01-12;146;584
80;1;2021-01-13;194;778
80;1;2021-01-14;169;947
80;1;2021-01-15;104;1051
80;1;2021-01-16;46;1097
80;1;2021-01-17;42;1139
80;1;2021-01-18;179;1318
80;1;2021-01-19;333;1651
80;1;2021-01-20;396;2047
80;1;2021-01-21;417;2464
80;1;2021-01-22;521;2985
80;1;2021-01-23;349;3334
80;1;2021-01-24;231;3565
80;1;2021-01-25;466;4031
80;1;2021-01-26;496;4527
80;1;2021-01-27;331;4858
80;2;2020-12-29;8;8
80;2;2021-01-06;7;15
80;2;2021-01-07;145;160
80;2;2021-01-08;164;324
80;2;2021-01-09;59;383
80;2;2021-01-10;12;395
80;2;2021-01-11;156;551
80;2;2021-01-12;280;831
80;2;2021-01-13;318;1149
80;2;2021-01-14;285;1434
80;2;2021-01-15;224;1658
80;2;2021-01-16;56;1714
80;2;2021-01-17;60;1774
80;2;2021-01-18;231;2005
80;2;2021-01-19;548;2553
80;2;2021-01-20;650;3203
80;2;2021-01-21;591;3794
80;2;2021-01-22;588;4382
80;2;2021-01-23;556;4938
80;2;2021-01-24;522;5460
80;2;2021-01-25;943;6403
80;2;2021-01-26;889;7292
80;2;2021-01-27;480;7772
81;0;2021-01-04;1;1
81;0;2021-01-06;4;5
81;0;2021-01-07;263;268
81;0;2021-01-08;305;573
81;0;2021-01-09;71;644
81;0;2021-01-11;121;765
81;0;2021-01-12;166;931
81;0;2021-01-13;225;1156
81;0;2021-01-14;898;2054
81;0;2021-01-15;477;2531
81;0;2021-01-16;67;2598
81;0;2021-01-18;528;3126
81;0;2021-01-19;634;3760
81;0;2021-01-20;697;4457
81;0;2021-01-21;1085;5542
81;0;2021-01-22;777;6319
81;0;2021-01-23;217;6536
81;0;2021-01-24;100;6636
81;0;2021-01-25;519;7155
81;0;2021-01-26;593;7748
81;0;2021-01-27;513;8261
81;1;2021-01-04;1;1
81;1;2021-01-06;1;2
81;1;2021-01-07;84;86
81;1;2021-01-08;137;223
81;1;2021-01-09;35;258
81;1;2021-01-11;59;317
81;1;2021-01-12;71;388
81;1;2021-01-13;94;482
81;1;2021-01-14;280;762
81;1;2021-01-15;142;904
81;1;2021-01-16;21;925
81;1;2021-01-18;247;1172
81;1;2021-01-19;278;1450
81;1;2021-01-20;315;1765
81;1;2021-01-21;410;2175
81;1;2021-01-22;296;2471
81;1;2021-01-23;109;2580
81;1;2021-01-24;48;2628
81;1;2021-01-25;252;2880
81;1;2021-01-26;266;3146
81;1;2021-01-27;241;3387
81;2;2021-01-06;3;3
81;2;2021-01-07;179;182
81;2;2021-01-08;168;350
81;2;2021-01-09;36;386
81;2;2021-01-11;62;448
81;2;2021-01-12;95;543
81;2;2021-01-13;131;674
81;2;2021-01-14;618;1292
81;2;2021-01-15;335;1627
81;2;2021-01-16;46;1673
81;2;2021-01-18;281;1954
81;2;2021-01-19;356;2310
81;2;2021-01-20;382;2692
81;2;2021-01-21;675;3367
81;2;2021-01-22;481;3848
81;2;2021-01-23;108;3956
81;2;2021-01-24;52;4008
81;2;2021-01-25;267;4275
81;2;2021-01-26;326;4601
81;2;2021-01-27;272;4873
82;0;2021-01-05;79;79
82;0;2021-01-06;1;80
82;0;2021-01-07;74;154
82;0;2021-01-08;45;199
82;0;2021-01-09;77;276
82;0;2021-01-11;92;368
82;0;2021-01-12;259;627
82;0;2021-01-13;305;932
82;0;2021-01-14;432;1364
82;0;2021-01-15;601;1965
82;0;2021-01-16;226;2191
82;0;2021-01-17;89;2280
82;0;2021-01-18;430;2710
82;0;2021-01-19;443;3153
82;0;2021-01-20;656;3809
82;0;2021-01-21;418;4227
82;0;2021-01-22;477;4704
82;0;2021-01-23;151;4855
82;0;2021-01-25;371;5226
82;0;2021-01-26;441;5667
82;0;2021-01-27;445;6112
82;1;2021-01-05;33;33
82;1;2021-01-06;1;34
82;1;2021-01-07;30;64
82;1;2021-01-08;12;76
82;1;2021-01-09;32;108
82;1;2021-01-11;43;151
82;1;2021-01-12;104;255
82;1;2021-01-13;138;393
82;1;2021-01-14;177;570
82;1;2021-01-15;228;798
82;1;2021-01-16;97;895
82;1;2021-01-17;45;940
82;1;2021-01-18;203;1143
82;1;2021-01-19;179;1322
82;1;2021-01-20;255;1577
82;1;2021-01-21;164;1741
82;1;2021-01-22;195;1936
82;1;2021-01-23;72;2008
82;1;2021-01-25;186;2194
82;1;2021-01-26;195;2389
82;1;2021-01-27;197;2586
82;2;2021-01-05;46;46
82;2;2021-01-07;44;90
82;2;2021-01-08;33;123
82;2;2021-01-09;45;168
82;2;2021-01-11;49;217
82;2;2021-01-12;155;372
82;2;2021-01-13;167;539
82;2;2021-01-14;255;794
82;2;2021-01-15;373;1167
82;2;2021-01-16;129;1296
82;2;2021-01-17;44;1340
82;2;2021-01-18;226;1566
82;2;2021-01-19;264;1830
82;2;2021-01-20;401;2231
82;2;2021-01-21;254;2485
82;2;2021-01-22;282;2767
82;2;2021-01-23;79;2846
82;2;2021-01-25;185;3031
82;2;2021-01-26;245;3276
82;2;2021-01-27;248;3524
83;0;2021-01-05;2;2
83;0;2021-01-06;68;70
83;0;2021-01-07;321;391
83;0;2021-01-08;402;793
83;0;2021-01-09;48;841
83;0;2021-01-11;465;1306
83;0;2021-01-12;925;2231
83;0;2021-01-13;941;3172
83;0;2021-01-14;761;3933
83;0;2021-01-15;668;4601
83;0;2021-01-16;37;4638
83;0;2021-01-18;1104;5742
83;0;2021-01-19;1807;7549
83;0;2021-01-20;1566;9115
83;0;2021-01-21;1875;10990
83;0;2021-01-22;1500;12490
83;0;2021-01-23;233;12723
83;0;2021-01-25;1481;14204
